,score,comment
243,5,"Comprei-o para dar de presente à minha netinha que mora em outro estado. 
Ela ficou satisfeitíssima com o brinquedo. Não tenho condição de opinar sobre o produto."
244,5,"Minha netinha simplesmente amou o bicho de pelúcia. Ela já tem o unicórnio azul, agora com dois. Passa o tempo todo sobre eles. A carinha de felicidade e alegria que a yasmin fez qdo recebeu o novo pocotó, pois é assim que ela os chama foi bonito de se ver. Obrigada. Deus os abençoe."
245,5,"O unicórnio é lindo, idêntico ao da foto, ainda mais lindo pessoalmente,macio, de ótima qualidade. Super recomendo. Minha sobrinha amou!."
246,5,"O unicórnio é lindo, de excelente qualidade,enorme ,ele todo é macio,a cor linda,minha filha amou e eu tbém,recomendo a todos do ml!!."
247,3,"Achei o produto como na foto, porém achei as músicas muito adultas tinham que ser mais infantis. E o chapéu que vem no brinquedo não para na cabeça dele, mas o brinquedo em si é igual a foto. Tirando essas coisas que citei acima, a costura e os detalhes são perfeitos, qualidade boa."
248,5,Lindooo! minha filha amou e eu tb! já descosturou perto do pescoço mas darei uns pontinhos e tá tudo bem.
249,5,"Esta skye é muito bunitinha, melhor do que a que tinha em várias lojas que eram bem feia, esta sim parece a do desenho. Sem contar que a pelúcia é de qualidade."
250,5,"A pelúcia é macia e linda,exatamente como parece nas fotos. O material é bom e resistente,comprei a primeira vez p dá de presente pra minha filha e agora é a segunda vez, p min dá de presente pra minha sobrinha."
251,3,Produto legal! porém a forma que uma mente brilhante achou de prender o produto no mostruário acaba danificado o produto ao ser removido porque é uma ponta de plástico em t costurado dentro das patas! se não for removido rasga a pele!.
252,4,"Bom, mas veio com uma para rasgada, nao sei se foi na hora de tirar da caixa,. 
Pois tirei com uma tesoura ou se ja veio com o rasgo!."
253,4,"Bem bonita, mas gostaria que o rabinho também fosse de pelúcia e cabeça menor, porém o presente foi bem aceito."
254,5,"Produto de excelente qualidade muito top, minha filha adorou e certeza que iremos comprar outros ursos do desenho."
255,5,"O produto é realmente lindo, a crianca a quem eu presenteei gostou muito."
256,4,"Lindo,gostei muito e a minha filha esta muito feliz com o brinquedo."
257,5,"Maravilhoso!!. 
Minha filha amou e brinca bastante c ele. 
Muito boa qualidade !!."
258,5,"Produto excelente, minha neta adorou, esta sempre com ele no colo recomendo."
259,5,"Linda cachorrinha sky, original perfeita, ainda mais bonita do que na foto."
