,score,comment
370,5,"Muito bom, produto de qualidade!."
371,4,Padrão  de qualidade ok.
372,5,"Perfeito, lindo demais parabens."
373,5,Ótimo qualidade super confortável.
374,5,Ótimo produto!!!super recomendo.
375,5,Excelente produto  gostei muigo6.
376,5,Material de excelente qualidade.
377,5,"Satisfeito, tudo como esperado."
378,5,Ótimo produto me surpreendeu.
379,5,"Muito bom, recomendo."
380,1,"Comprei um cinto de fivela ,e me mandaram outro totalmente diferente!!!!! além de não responderem,tive que comprar outro perto de casa pois tinha um evento pra ir!!!! insatisfeita!!!!!!!."
381,5,"Adorei, fico muito feliz em saber que existe fabricantes que se procupa em fazer produtos do nosso tamanho. 
Super recomendo. Parabéns."
382,1,Só que eu perdi 2so que vei e e quais eu pedi cada um diferente e veio iguais.
383,3,"Nao me atentei ao tamanho  , ficou grande maia vou regular cortando e diminuindo pra usar. Preço acessível."
384,4,O cinto é bonito e serviu direitinho mas já arrebentou em um dos buracos de colocação.
385,5,"Amei. 
Além de lindo ficou perfeito uso tamanho 50 e ficou com uma sobra ainda."
386,5,"Muito bom. Fiquei receosa em comprar e não ser do tamanho esperado, mas deu certinho!."
387,5,"Adorei o cinto, vale muito a pena. Lindo! tamanho excelente pra plus size."
388,5,Lindo e fica super bem a roupa o tamanho é ótimo também.
389,4,"Grande, largura de 2 dedos, achei um pouco fino. Bom."
390,5,"Ótimo, idêntico a foto e super bonito ao vivo."
391,5,Amei o cinto!! material bom e bem feito.
392,3,"Custo benefício, excelente. Vale o preço pago."
393,5,"Muito bom, qualidade e tamanho excelente."
394,5,"Muito bom eu adorei,simplesmente maravilhoso."
395,2,Fivela pequena achei que fosse maior.
396,5,Maravilhoso gostei muito!!! ótimo custo benefício.
397,5,"Lindo. 
Adorei compraria de novo."
398,5,"Bom, comprei para minha filha usar na escola. As imagens ajudam a criança identificar o saco certo. Só poderiam mudar o fecho, colocar um com a ponta do ziper maior, para facilitar a abertura e o fechamento."
399,5,"Veio conforme minha orientação, com o nome dos meus filhos. Perfeito para levar à escola. Comprei 5 conjuntos. O zíper às vezes emperra em 2 unidades, mas com jeitinho ele abre. Indico o produto, custo benefício muito bom."
400,5,"Gostei muito , melhor do que imaginei é ótima para minha filha levar na mochila para a escola , recomendo veio antes da data e com nome muito linda."
